ID_Transaccion,ID_Socio,ID_Producto,Fecha,Monto_Final,Metodo_Pago
TRX-90340,SOC-2014,PROD-501,2024-07-02,650.0,Tarjeta de Débito
TRX-90341,SOC-2853,PROD-512,2026-04-06,35.0,Transferencia SPEI
TRX-90342,SOC-3418,PROD-503,2024-07-30,6364.59,Transferencia SPEI
TRX-90343,SOC-2844,PROD-504,2024-06-27,950.0,Efectivo
TRX-90344,SOC-3222,PROD-503,2026-01-04,6999.0,Efectivo
TRX-90345,SOC-3285,PROD-505,2024-12-22,480.0,Tarjeta de Crédito
TRX-90346,SOC-2394,PROD-502,2025-06-26,1300.0,Tarjeta de Débito
TRX-90347,SOC-3767,PROD-509,2025-06-03,400.0,Tarjeta de Crédito
TRX-90348,SOC-2567,PROD-501,2024-07-17,602.95,Transferencia SPEI
TRX-90349,SOC-3019,PROD-503,2024-06-12,6999.0,Efectivo
TRX-90350,SOC-2111,PROD-511,2025-01-07,50.0,Transferencia SPEI
TRX-90351,SOC-2515,PROD-506,2025-09-23,550.0,Transferencia SPEI
TRX-90352,SOC-2089,PROD-502,2026-01-28,1130.21,Tarjeta de Crédito
TRX-90353,SOC-3609,PROD-501,2025-05-11,650.0,Efectivo
TRX-90354,SOC-2482,PROD-512,2025-03-31,35.0,Tarjeta de Débito
TRX-90355,SOC-2859,PROD-504,2026-02-04,950.0,Tarjeta de Débito
TRX-90356,SOC-2472,PROD-502,2024-11-29,1300.0,Tarjeta de Crédito
TRX-90357,SOC-3511,PROD-507,2024-07-23,750.0,Tarjeta de Crédito
TRX-90358,SOC-2151,PROD-508,2025-08-22,250.0,Transferencia SPEI
TRX-90359,SOC-2297,PROD-504,2025-09-16,950.0,Transferencia SPEI
TRX-90360,SOC-2765,PROD-503,2025-04-13,6999.0,Tarjeta de Débito
TRX-90361,SOC-2553,PROD-504,2024-12-09,803.86,Efectivo
TRX-90362,SOC-2575,PROD-503,2024-04-23,6999.0,Transferencia SPEI
TRX-90363,SOC-2857,PROD-503,2026-02-17,6999.0,Tarjeta de Débito
TRX-90364,SOC-3237,PROD-503,2026-03-19,6999.0,Tarjeta de Crédito
TRX-90365,SOC-3184,PROD-509,2024-08-23,328.58,Transferencia SPEI
TRX-90366,SOC-3766,PROD-504,2025-08-28,950.0,Transferencia SPEI
TRX-90367,SOC-2572,PROD-501,2026-01-17,650.0,Tarjeta de Crédito
TRX-90368,SOC-2508,PROD-506,2025-03-20,550.0,Tarjeta de Crédito
TRX-90369,SOC-3175,PROD-501,2025-03-03,650.0,Efectivo
TRX-90370,SOC-2964,PROD-512,2026-02-26,35.0,Transferencia SPEI
TRX-90371,SOC-3088,PROD-507,2025-05-05,750.0,Efectivo
TRX-90372,SOC-2927,PROD-508,2024-09-03,209.26,Transferencia SPEI
TRX-90373,SOC-2447,PROD-503,2025-01-02,6999.0,Efectivo
TRX-90374,SOC-2033,PROD-508,2025-11-16,250.0,Transferencia SPEI
TRX-90375,SOC-3758,PROD-510,2026-02-04,75.0,Transferencia SPEI
TRX-90376,SOC-2950,PROD-503,2025-12-21,6999.0,Tarjeta de Débito
TRX-90377,SOC-3284,PROD-508,2025-12-21,250.0,Efectivo
TRX-90378,SOC-2789,PROD-512,2024-12-06,35.0,Tarjeta de Débito
TRX-90379,SOC-2873,PROD-505,2025-12-15,480.0,Tarjeta de Crédito
TRX-90380,SOC-3614,PROD-511,2024-03-23,50.0,Tarjeta de Débito
TRX-90381,SOC-3507,PROD-501,2025-06-11,650.0,Tarjeta de Débito
TRX-90382,SOC-2106,PROD-502,2025-01-27,1300.0,Efectivo
TRX-90383,SOC-2749,PROD-506,2024-06-28,550.0,Efectivo
TRX-90384,SOC-3149,PROD-512,2026-03-03,35.0,Tarjeta de Débito
TRX-90385,SOC-2489,PROD-509,2024-04-26,400.0,Tarjeta de Crédito
TRX-90386,SOC-3543,PROD-512,2026-02-18,35.0,Tarjeta de Débito
TRX-90387,SOC-2548,PROD-509,2025-11-27,400.0,Efectivo
TRX-90388,SOC-2130,PROD-506,2024-12-19,550.0,Efectivo
TRX-90389,SOC-2963,PROD-512,2025-06-28,35.0,Tarjeta de Débito
TRX-90390,SOC-2926,PROD-510,2025-01-11,75.0,Efectivo
TRX-90391,SOC-2386,PROD-508,2024-03-30,203.82999999999998,Tarjeta de Débito
TRX-90392,SOC-2158,PROD-502,2024-06-17,1300.0,Tarjeta de Crédito
TRX-90393,SOC-3017,PROD-503,2024-07-28,6999.0,Efectivo
TRX-90394,SOC-2601,PROD-507,2025-11-29,750.0,Tarjeta de Crédito
TRX-90395,SOC-2971,PROD-506,2025-03-06,550.0,Efectivo
TRX-90396,SOC-2598,PROD-504,2024-03-05,788.22,Tarjeta de Débito
TRX-90397,SOC-2844,PROD-510,2024-12-17,75.0,Tarjeta de Débito
TRX-90398,SOC-2996,PROD-510,2025-11-12,75.0,Transferencia SPEI
TRX-90399,SOC-2938,PROD-505,2025-08-03,399.17,Tarjeta de Crédito
TRX-90400,SOC-3617,PROD-505,2024-08-20,480.0,Tarjeta de Débito
TRX-90401,SOC-3577,PROD-501,2024-05-31,650.0,Transferencia SPEI
TRX-90402,SOC-2341,PROD-510,2024-06-13,75.0,Tarjeta de Débito
TRX-90403,SOC-2374,PROD-503,2025-12-26,6999.0,Tarjeta de Crédito
TRX-90404,SOC-2331,PROD-504,2024-04-29,857.38,Tarjeta de Crédito
TRX-90405,SOC-2903,PROD-505,2025-01-13,480.0,Efectivo
TRX-90406,SOC-3364,PROD-506,2024-12-18,485.5,Tarjeta de Crédito
TRX-90407,SOC-3093,PROD-505,2024-05-04,480.0,Transferencia SPEI
TRX-90408,SOC-3023,PROD-503,2025-04-14,6999.0,Tarjeta de Crédito
TRX-90409,SOC-2009,PROD-512,2025-07-13,35.0,Tarjeta de Débito
TRX-90410,SOC-3326,PROD-512,2024-10-29,35.0,Tarjeta de Débito
TRX-90411,SOC-3545,PROD-510,2025-11-13,64.89,Transferencia SPEI
TRX-90412,SOC-2694,PROD-512,2024-04-25,35.0,Efectivo
TRX-90413,SOC-2286,PROD-511,2025-07-18,47.31,Tarjeta de Crédito
TRX-90414,SOC-2914,PROD-506,2024-04-04,550.0,Tarjeta de Crédito
TRX-90415,SOC-3195,PROD-509,2024-08-15,400.0,Tarjeta de Débito
TRX-90416,SOC-2401,PROD-501,2024-03-26,650.0,Transferencia SPEI
TRX-90417,SOC-3387,PROD-511,2024-03-30,50.0,Transferencia SPEI
TRX-90418,SOC-2399,PROD-508,2024-11-21,250.0,Efectivo
TRX-90419,SOC-3366,PROD-506,2025-02-11,452.06,Tarjeta de Débito
TRX-90420,SOC-2791,PROD-506,2024-01-13,550.0,Tarjeta de Débito
TRX-90421,SOC-2631,PROD-508,2025-07-28,210.21,Transferencia SPEI
TRX-90422,SOC-3519,PROD-507,2026-04-02,750.0,Tarjeta de Crédito
TRX-90423,SOC-3651,PROD-512,2025-03-10,35.0,Transferencia SPEI
TRX-90424,SOC-2286,PROD-510,2025-09-04,68.91,Transferencia SPEI
TRX-90425,SOC-3777,PROD-509,2024-12-09,322.39,Transferencia SPEI
TRX-90426,SOC-2182,PROD-501,2025-02-23,650.0,Tarjeta de Débito
TRX-90427,SOC-2849,PROD-503,2025-07-23,6999.0,Tarjeta de Crédito
TRX-90428,SOC-2409,PROD-503,2025-01-25,6999.0,Transferencia SPEI
TRX-90429,SOC-2087,PROD-505,2025-08-22,480.0,Transferencia SPEI
TRX-90430,SOC-2460,PROD-501,2026-03-21,591.89,Transferencia SPEI
TRX-90431,SOC-2255,PROD-511,2025-11-12,50.0,Transferencia SPEI
TRX-90432,SOC-2368,PROD-508,2025-12-05,250.0,Efectivo
TRX-90433,SOC-2245,PROD-505,2025-05-19,480.0,Efectivo
TRX-90434,SOC-3227,PROD-512,2025-01-05,35.0,Transferencia SPEI
TRX-90435,SOC-3779,PROD-505,2025-10-05,480.0,Efectivo
TRX-90436,SOC-2765,PROD-509,2026-01-20,400.0,Tarjeta de Débito
TRX-90437,SOC-2334,PROD-510,2024-02-29,66.06,Tarjeta de Crédito
TRX-90438,SOC-2732,PROD-503,2024-02-24,6999.0,Transferencia SPEI
TRX-90439,SOC-3304,PROD-506,2024-02-19,550.0,Efectivo
TRX-90440,SOC-3053,PROD-504,2026-02-23,950.0,Efectivo
TRX-90441,SOC-3227,PROD-503,2025-07-10,6999.0,Tarjeta de Débito
TRX-90442,SOC-3694,PROD-511,2026-03-30,50.0,Tarjeta de Débito
TRX-90443,SOC-2197,PROD-509,2025-08-16,400.0,Tarjeta de Crédito
TRX-90444,SOC-2027,PROD-503,2025-06-14,6999.0,Transferencia SPEI
TRX-90445,SOC-2844,PROD-506,2024-06-15,509.75,Tarjeta de Crédito
TRX-90446,SOC-3704,PROD-504,2026-03-25,950.0,Efectivo
TRX-90447,SOC-2855,PROD-508,2024-03-19,232.57999999999998,Efectivo
TRX-90448,SOC-2983,PROD-506,2024-11-15,550.0,Tarjeta de Crédito
TRX-90449,SOC-3674,PROD-508,2025-09-03,250.0,Tarjeta de Débito
TRX-90450,SOC-2353,PROD-512,2024-11-07,28.97,Tarjeta de Crédito
TRX-90451,SOC-2264,PROD-512,2024-05-25,35.0,Tarjeta de Débito
TRX-90452,SOC-2257,PROD-504,2024-05-13,950.0,Transferencia SPEI
TRX-90453,SOC-3415,PROD-502,2024-03-20,1140.57,Transferencia SPEI
TRX-90454,SOC-2088,PROD-504,2024-04-20,808.48,Efectivo
TRX-90455,SOC-2961,PROD-502,2024-09-16,1176.18,Efectivo
TRX-90456,SOC-3546,PROD-502,2026-03-12,1117.65,Tarjeta de Crédito
TRX-90457,SOC-2379,PROD-511,2024-12-25,46.41,Tarjeta de Débito
TRX-90458,SOC-3188,PROD-506,2024-12-26,550.0,Tarjeta de Crédito
TRX-90459,SOC-3035,PROD-510,2024-03-10,64.75,Efectivo
TRX-90460,SOC-3084,PROD-504,2026-01-02,950.0,Tarjeta de Débito
TRX-90461,SOC-2352,PROD-509,2024-01-05,400.0,Efectivo
TRX-90462,SOC-2439,PROD-509,2025-12-25,400.0,Tarjeta de Crédito
TRX-90463,SOC-2901,PROD-511,2024-04-19,50.0,Tarjeta de Débito
TRX-90464,SOC-2778,PROD-507,2024-08-07,750.0,Transferencia SPEI
TRX-90465,SOC-2232,PROD-506,2024-05-06,550.0,Tarjeta de Crédito
TRX-90466,SOC-3016,PROD-506,2025-12-22,550.0,Efectivo
TRX-90467,SOC-2169,PROD-506,2025-05-20,499.1,Tarjeta de Débito
TRX-90468,SOC-3408,PROD-508,2024-08-19,250.0,Tarjeta de Débito
TRX-90469,SOC-3752,PROD-507,2024-07-12,750.0,Transferencia SPEI
TRX-90470,SOC-3391,PROD-506,2024-07-02,466.88,Efectivo
TRX-90471,SOC-2812,PROD-508,2025-06-19,250.0,Efectivo
TRX-90472,SOC-2245,PROD-503,2025-02-08,6999.0,Efectivo
TRX-90473,SOC-3519,PROD-503,2024-03-07,6999.0,Tarjeta de Crédito
TRX-90474,SOC-2694,PROD-504,2025-09-01,950.0,Transferencia SPEI
TRX-90475,SOC-2252,PROD-504,2025-03-10,950.0,Tarjeta de Débito
TRX-90476,SOC-3567,PROD-512,2026-02-23,35.0,Tarjeta de Débito
TRX-90477,SOC-3549,PROD-511,2025-02-13,50.0,Transferencia SPEI
TRX-90478,SOC-2993,PROD-509,2024-10-12,352.72,Efectivo
TRX-90479,SOC-2514,PROD-508,2025-05-24,250.0,Tarjeta de Crédito
TRX-90480,SOC-2061,PROD-502,2026-01-25,1221.7,Efectivo
TRX-90481,SOC-2367,PROD-507,2025-09-11,750.0,Tarjeta de Crédito
TRX-90482,SOC-2621,PROD-510,2025-09-30,70.39,Transferencia SPEI
TRX-90483,SOC-3624,PROD-508,2024-07-25,250.0,Transferencia SPEI
TRX-90484,SOC-3005,PROD-509,2024-09-24,400.0,Efectivo
TRX-90485,SOC-3565,PROD-501,2025-03-16,650.0,Efectivo
TRX-90486,SOC-2786,PROD-508,2024-11-18,250.0,Transferencia SPEI
TRX-90487,SOC-2942,PROD-501,2024-02-03,650.0,Tarjeta de Débito
TRX-90488,SOC-3447,PROD-503,2025-05-18,6999.0,Tarjeta de Débito
TRX-90489,SOC-3466,PROD-507,2025-05-14,750.0,Transferencia SPEI
TRX-90490,SOC-3352,PROD-509,2025-12-02,400.0,Transferencia SPEI
TRX-90491,SOC-2975,PROD-509,2024-06-09,400.0,Transferencia SPEI
TRX-90492,SOC-2540,PROD-508,2025-08-28,250.0,Tarjeta de Débito
TRX-90493,SOC-3570,PROD-505,2024-11-24,413.49,Tarjeta de Crédito
TRX-90494,SOC-3715,PROD-506,2024-12-23,550.0,Efectivo
TRX-90495,SOC-3568,PROD-511,2024-12-15,50.0,Transferencia SPEI
TRX-90496,SOC-2707,PROD-506,2025-02-25,550.0,Tarjeta de Crédito
TRX-90497,SOC-2508,PROD-504,2025-10-25,950.0,Efectivo
TRX-90498,SOC-3410,PROD-502,2024-11-08,1201.89,Tarjeta de Débito
TRX-90499,SOC-2077,PROD-508,2025-11-04,250.0,Transferencia SPEI
TRX-90500,SOC-2547,PROD-501,2025-12-13,650.0,Efectivo
TRX-90501,SOC-2649,PROD-507,2025-08-07,750.0,Efectivo
TRX-90502,SOC-3656,PROD-508,2024-04-12,250.0,Tarjeta de Crédito
TRX-90503,SOC-2689,PROD-508,2025-05-29,250.0,Tarjeta de Débito
TRX-90504,SOC-2342,PROD-510,2024-11-02,75.0,Transferencia SPEI
TRX-90505,SOC-2414,PROD-508,2025-10-12,250.0,Efectivo
TRX-90506,SOC-3722,PROD-509,2024-08-07,400.0,Efectivo
TRX-90507,SOC-2609,PROD-510,2025-02-15,75.0,Efectivo
TRX-90508,SOC-3470,PROD-510,2024-04-07,75.0,Tarjeta de Débito
TRX-90509,SOC-2138,PROD-510,2026-03-31,75.0,Transferencia SPEI
TRX-90510,SOC-2430,PROD-506,2026-03-25,454.54,Tarjeta de Débito
TRX-90511,SOC-2887,PROD-511,2025-07-06,50.0,Transferencia SPEI
TRX-90512,SOC-2824,PROD-505,2025-10-01,480.0,Tarjeta de Crédito
TRX-90513,SOC-2039,PROD-511,2025-12-21,50.0,Tarjeta de Crédito
TRX-90514,SOC-3182,PROD-508,2024-08-06,250.0,Transferencia SPEI
TRX-90515,SOC-2549,PROD-511,2025-06-29,50.0,Transferencia SPEI
TRX-90516,SOC-3160,PROD-512,2025-10-03,32.2,Transferencia SPEI
TRX-90517,SOC-2303,PROD-504,2024-06-03,950.0,Tarjeta de Débito
TRX-90518,SOC-3729,PROD-507,2025-02-24,750.0,Efectivo
TRX-90519,SOC-3299,PROD-504,2025-02-26,950.0,Tarjeta de Débito
TRX-90520,SOC-3324,PROD-503,2024-09-19,6999.0,Tarjeta de Crédito
TRX-90521,SOC-2832,PROD-504,2024-04-26,898.55,Tarjeta de Débito
TRX-90522,SOC-2951,PROD-508,2025-07-27,250.0,Transferencia SPEI
TRX-90523,SOC-3325,PROD-501,2024-07-25,650.0,Tarjeta de Crédito
TRX-90524,SOC-2060,PROD-505,2026-03-19,480.0,Tarjeta de Crédito
TRX-90525,SOC-3320,PROD-501,2026-01-09,650.0,Efectivo
TRX-90526,SOC-2114,PROD-502,2024-11-17,1300.0,Efectivo
TRX-90527,SOC-2834,PROD-506,2025-11-18,550.0,Efectivo
TRX-90528,SOC-2813,PROD-512,2024-05-23,35.0,Efectivo
TRX-90529,SOC-3069,PROD-511,2026-04-28,50.0,Tarjeta de Débito
TRX-90530,SOC-3017,PROD-502,2024-08-31,1300.0,Tarjeta de Débito
TRX-90531,SOC-2675,PROD-510,2026-01-24,75.0,Tarjeta de Crédito
TRX-90532,SOC-2867,PROD-504,2024-05-27,871.99,Tarjeta de Débito
TRX-90533,SOC-2901,PROD-507,2024-09-17,750.0,Efectivo
TRX-90534,SOC-3005,PROD-509,2025-01-18,400.0,Efectivo
TRX-90535,SOC-2649,PROD-509,2025-03-09,400.0,Tarjeta de Crédito
TRX-90536,SOC-2569,PROD-503,2025-01-06,6999.0,Tarjeta de Débito
TRX-90537,SOC-3683,PROD-505,2024-01-22,480.0,Efectivo
TRX-90538,SOC-3724,PROD-512,2025-11-09,35.0,Efectivo
TRX-90539,SOC-3415,PROD-511,2024-09-02,50.0,Transferencia SPEI
TRX-90540,SOC-2634,PROD-511,2025-12-18,50.0,Efectivo
TRX-90541,SOC-3096,PROD-504,2025-03-29,950.0,Transferencia SPEI
TRX-90542,SOC-2524,PROD-505,2024-04-02,480.0,Tarjeta de Crédito
TRX-90543,SOC-2610,PROD-504,2024-06-13,950.0,Tarjeta de Débito
TRX-90544,SOC-3664,PROD-511,2025-02-20,50.0,Tarjeta de Débito
TRX-90545,SOC-3775,PROD-502,2026-04-22,1300.0,Transferencia SPEI
TRX-90546,SOC-2965,PROD-512,2025-02-26,35.0,Tarjeta de Débito
TRX-90547,SOC-3470,PROD-507,2026-04-19,694.46,Tarjeta de Débito
TRX-90548,SOC-3037,PROD-502,2024-12-26,1300.0,Tarjeta de Débito
TRX-90549,SOC-2929,PROD-512,2024-01-29,35.0,Tarjeta de Crédito
TRX-90550,SOC-3291,PROD-508,2026-03-21,250.0,Efectivo
TRX-90551,SOC-2821,PROD-504,2025-10-05,950.0,Efectivo
TRX-90552,SOC-2227,PROD-503,2024-09-12,6999.0,Tarjeta de Crédito
TRX-90553,SOC-3735,PROD-510,2025-12-03,75.0,Tarjeta de Débito
TRX-90554,SOC-2925,PROD-508,2026-01-22,230.99,Tarjeta de Débito
TRX-90555,SOC-3638,PROD-505,2024-07-22,429.53,Transferencia SPEI
TRX-90556,SOC-3795,PROD-507,2025-08-07,750.0,Efectivo
TRX-90557,SOC-3144,PROD-511,2025-09-18,50.0,Efectivo
TRX-90558,SOC-2948,PROD-504,2024-09-25,950.0,Tarjeta de Crédito
TRX-90559,SOC-2102,PROD-507,2025-09-24,750.0,Tarjeta de Débito
TRX-90560,SOC-2306,PROD-502,2025-01-11,1300.0,Efectivo
TRX-90561,SOC-2029,PROD-512,2025-06-22,35.0,Transferencia SPEI
TRX-90562,SOC-3695,PROD-511,2025-05-21,42.15,Tarjeta de Crédito
TRX-90563,SOC-3766,PROD-505,2024-10-21,480.0,Transferencia SPEI
TRX-90564,SOC-2267,PROD-507,2024-07-30,750.0,Tarjeta de Débito
TRX-90565,SOC-3489,PROD-511,2024-07-12,50.0,Transferencia SPEI
TRX-90566,SOC-3623,PROD-503,2024-01-30,6999.0,Tarjeta de Débito
TRX-90567,SOC-2483,PROD-510,2025-04-06,75.0,Tarjeta de Débito
TRX-90568,SOC-3194,PROD-511,2025-10-24,50.0,Efectivo
TRX-90569,SOC-2961,PROD-503,2024-11-27,6999.0,Transferencia SPEI
TRX-90570,SOC-3407,PROD-504,2025-12-31,950.0,Transferencia SPEI
TRX-90571,SOC-3508,PROD-510,2024-09-19,64.98,Efectivo
TRX-90572,SOC-2682,PROD-504,2025-04-27,950.0,Efectivo
TRX-90573,SOC-2011,PROD-505,2025-05-31,480.0,Tarjeta de Débito
TRX-90574,SOC-2809,PROD-511,2025-01-14,40.81,Efectivo
TRX-90575,SOC-3189,PROD-503,2024-09-23,6999.0,Transferencia SPEI
TRX-90576,SOC-2695,PROD-508,2024-05-15,210.87,Transferencia SPEI
TRX-90577,SOC-2291,PROD-505,2024-04-29,480.0,Tarjeta de Crédito
TRX-90578,SOC-3023,PROD-505,2026-02-04,480.0,Transferencia SPEI
TRX-90579,SOC-2580,PROD-505,2025-09-19,480.0,Tarjeta de Débito
TRX-90580,SOC-3059,PROD-506,2025-03-22,550.0,Tarjeta de Débito
TRX-90581,SOC-3510,PROD-508,2026-02-21,250.0,Transferencia SPEI
TRX-90582,SOC-2109,PROD-504,2024-06-01,876.4,Transferencia SPEI
TRX-90583,SOC-2533,PROD-503,2025-12-23,6999.0,Efectivo
TRX-90584,SOC-3014,PROD-501,2025-03-28,650.0,Transferencia SPEI
TRX-90585,SOC-2938,PROD-508,2024-04-25,250.0,Tarjeta de Crédito
TRX-90586,SOC-2254,PROD-506,2024-04-05,550.0,Tarjeta de Débito
TRX-90587,SOC-2370,PROD-503,2026-02-06,6999.0,Tarjeta de Débito
TRX-90588,SOC-3154,PROD-511,2025-08-22,50.0,Efectivo
TRX-90589,SOC-3078,PROD-510,2024-07-03,75.0,Efectivo
TRX-90590,SOC-2505,PROD-508,2025-11-24,225.18,Tarjeta de Débito
TRX-90591,SOC-3396,PROD-511,2024-05-04,50.0,Efectivo
TRX-90592,SOC-3715,PROD-506,2024-06-06,484.53,Transferencia SPEI
TRX-90593,SOC-2930,PROD-511,2024-10-02,50.0,Efectivo
TRX-90594,SOC-2675,PROD-501,2025-11-02,650.0,Transferencia SPEI
TRX-90595,SOC-2666,PROD-512,2026-01-21,35.0,Tarjeta de Crédito
TRX-90596,SOC-2433,PROD-501,2026-03-31,650.0,Tarjeta de Débito
TRX-90597,SOC-3635,PROD-501,2026-01-31,524.69,Transferencia SPEI
TRX-90598,SOC-2190,PROD-507,2024-09-18,750.0,Transferencia SPEI
TRX-90599,SOC-2183,PROD-501,2024-08-01,650.0,Transferencia SPEI
TRX-90600,SOC-2584,PROD-511,2026-02-09,50.0,Tarjeta de Crédito
TRX-90601,SOC-2247,PROD-505,2025-05-17,480.0,Tarjeta de Débito
TRX-90602,SOC-3403,PROD-510,2024-05-14,75.0,Efectivo
TRX-90603,SOC-3705,PROD-506,2025-06-08,550.0,Transferencia SPEI
TRX-90604,SOC-2795,PROD-508,2024-10-01,250.0,Transferencia SPEI
TRX-90605,SOC-2185,PROD-507,2026-04-10,750.0,Tarjeta de Crédito
TRX-90606,SOC-2890,PROD-511,2025-03-12,43.65,Transferencia SPEI
TRX-90607,SOC-3386,PROD-504,2025-10-25,950.0,Tarjeta de Crédito
TRX-90608,SOC-3015,PROD-509,2025-10-06,400.0,Efectivo
TRX-90609,SOC-2596,PROD-508,2025-03-23,207.44,Tarjeta de Débito
TRX-90610,SOC-2305,PROD-503,2025-12-01,6999.0,Tarjeta de Crédito
TRX-90611,SOC-3072,PROD-507,2024-10-29,750.0,Efectivo
TRX-90612,SOC-2093,PROD-509,2024-04-20,400.0,Transferencia SPEI
TRX-90613,SOC-2194,PROD-508,2025-11-07,250.0,Tarjeta de Débito
TRX-90614,SOC-2728,PROD-505,2025-08-22,419.75,Efectivo
TRX-90615,SOC-3517,PROD-511,2025-04-18,50.0,Tarjeta de Crédito
TRX-90616,SOC-3727,PROD-507,2024-02-16,613.87,Tarjeta de Débito
TRX-90617,SOC-2643,PROD-510,2026-01-11,75.0,Transferencia SPEI
TRX-90618,SOC-3278,PROD-505,2024-12-15,480.0,Tarjeta de Crédito
TRX-90619,SOC-2433,PROD-503,2024-03-21,6999.0,Tarjeta de Débito
TRX-90620,SOC-3786,PROD-511,2024-04-18,50.0,Efectivo
TRX-90621,SOC-2012,PROD-507,2024-04-29,638.72,Transferencia SPEI
TRX-90622,SOC-3417,PROD-507,2025-11-04,750.0,Transferencia SPEI
TRX-90623,SOC-2621,PROD-510,2026-04-12,75.0,Tarjeta de Débito
TRX-90624,SOC-3415,PROD-511,2025-12-07,50.0,Tarjeta de Débito
TRX-90625,SOC-2180,PROD-503,2024-05-18,6531.56,Efectivo
TRX-90626,SOC-3426,PROD-504,2024-01-28,950.0,Tarjeta de Crédito
TRX-90627,SOC-3331,PROD-504,2025-03-22,950.0,Tarjeta de Crédito
TRX-90628,SOC-2177,PROD-505,2026-02-27,480.0,Transferencia SPEI
TRX-90629,SOC-2865,PROD-501,2024-04-29,650.0,Tarjeta de Crédito
TRX-90630,SOC-3514,PROD-512,2025-03-31,35.0,Transferencia SPEI
TRX-90631,SOC-2041,PROD-508,2025-08-22,250.0,Tarjeta de Débito
TRX-90632,SOC-3167,PROD-507,2024-02-22,750.0,Efectivo
TRX-90633,SOC-3292,PROD-512,2025-03-18,35.0,Transferencia SPEI
TRX-90634,SOC-3510,PROD-510,2025-09-02,75.0,Tarjeta de Débito
TRX-90635,SOC-2076,PROD-508,2025-02-13,250.0,Transferencia SPEI
TRX-90636,SOC-2475,PROD-512,2024-03-03,35.0,Transferencia SPEI
TRX-90637,SOC-3181,PROD-506,2025-07-20,448.84000000000003,Transferencia SPEI
TRX-90638,SOC-2970,PROD-502,2025-05-21,1300.0,Tarjeta de Débito
TRX-90639,SOC-2919,PROD-512,2025-03-22,31.740000000000002,Tarjeta de Crédito
TRX-90640,SOC-2962,PROD-506,2025-03-24,550.0,Tarjeta de Crédito
TRX-90641,SOC-3204,PROD-511,2024-12-13,50.0,Transferencia SPEI
TRX-90642,SOC-2269,PROD-505,2026-01-10,480.0,Transferencia SPEI
TRX-90643,SOC-3707,PROD-511,2025-10-30,50.0,Transferencia SPEI
TRX-90644,SOC-3638,PROD-503,2025-09-28,6999.0,Efectivo
TRX-90645,SOC-3367,PROD-508,2024-05-12,250.0,Tarjeta de Crédito
TRX-90646,SOC-3241,PROD-508,2024-04-13,250.0,Transferencia SPEI
TRX-90647,SOC-2622,PROD-504,2024-08-02,950.0,Efectivo
TRX-90648,SOC-2735,PROD-505,2024-12-31,480.0,Tarjeta de Crédito
TRX-90649,SOC-3696,PROD-509,2024-02-02,400.0,Tarjeta de Débito
TRX-90650,SOC-2882,PROD-502,2025-09-24,1300.0,Tarjeta de Crédito
TRX-90651,SOC-2997,PROD-505,2024-12-14,480.0,Efectivo
TRX-90652,SOC-3578,PROD-509,2024-09-30,400.0,Efectivo
TRX-90653,SOC-3447,PROD-501,2025-03-24,650.0,Efectivo
TRX-90654,SOC-2217,PROD-510,2025-09-16,75.0,Efectivo
TRX-90655,SOC-3687,PROD-509,2024-02-12,400.0,Tarjeta de Crédito
TRX-90656,SOC-3291,PROD-502,2024-07-29,1300.0,Tarjeta de Crédito
TRX-90657,SOC-3492,PROD-505,2025-12-26,480.0,Transferencia SPEI
TRX-90658,SOC-3501,PROD-502,2024-06-06,1300.0,Tarjeta de Débito
TRX-90659,SOC-3678,PROD-503,2024-05-05,6999.0,Transferencia SPEI
TRX-90660,SOC-2852,PROD-501,2024-09-08,650.0,Transferencia SPEI
TRX-90661,SOC-2700,PROD-505,2025-06-01,480.0,Tarjeta de Débito
TRX-90662,SOC-2763,PROD-512,2026-02-11,35.0,Tarjeta de Crédito
TRX-90663,SOC-2311,PROD-509,2025-03-07,400.0,Tarjeta de Crédito
TRX-90664,SOC-3643,PROD-507,2025-02-27,750.0,Transferencia SPEI
TRX-90665,SOC-3746,PROD-509,2026-03-24,400.0,Efectivo
TRX-90666,SOC-2907,PROD-503,2026-02-27,5802.61,Efectivo
TRX-90667,SOC-2174,PROD-506,2024-11-18,550.0,Tarjeta de Crédito
TRX-90668,SOC-2889,PROD-501,2025-02-06,650.0,Tarjeta de Crédito
TRX-90669,SOC-3177,PROD-501,2025-10-08,650.0,Tarjeta de Débito
TRX-90670,SOC-2859,PROD-507,2025-11-28,750.0,Tarjeta de Débito
TRX-90671,SOC-3478,PROD-512,2024-11-17,35.0,Efectivo
TRX-90672,SOC-3694,PROD-505,2025-06-24,480.0,Tarjeta de Crédito
TRX-90673,SOC-3435,PROD-507,2025-04-01,750.0,Transferencia SPEI
TRX-90674,SOC-3429,PROD-506,2026-04-11,550.0,Transferencia SPEI
TRX-90675,SOC-3589,PROD-504,2024-11-04,825.92,Transferencia SPEI
TRX-90676,SOC-3486,PROD-512,2026-01-27,35.0,Tarjeta de Débito
TRX-90677,SOC-2438,PROD-502,2025-06-07,1300.0,Tarjeta de Débito
TRX-90678,SOC-3551,PROD-511,2024-06-12,40.82,Tarjeta de Débito
TRX-90679,SOC-2495,PROD-505,2026-01-13,480.0,Efectivo
TRX-90680,SOC-3500,PROD-501,2025-01-16,650.0,Tarjeta de Débito
